Runway Area Affected,Obstacle Type,Latitude,Longitude,Elevation( in FT),Marking,Remarks
32/APCH14/TKOF,TREE,20.2375,85.8244444444444,147,NIL,TREE
In circling area and at AD,BUILDING,20.2569444444444,85.7819444444444,340,LGTD,KHANDAGIRI TEMPLE
